,date,review,rating,isEdited,userName,title,developerResponse,review-en
382,2020-12-19 0:49:11,Pratik kullanışlı bir uygulama konu karışıklılığı  yok bi de internetsiz kullanılsa efsane Olur 🔥🔥,5,FALSE,mst.gtmz,Mükemmel,,A practical useful application does not have any confusion if it is used without internet.
383,2020-12-16 21:55:54,Deneme eklenmeli ve ayrıca her sorunun kenarına tuş tuş eklense dileyen kusa cevabına oradan ulaşsa olmaz mı,5,FALSE,jdfhujcnlhddvk,Bunca istek geri çevirilmemeli,,"If the trial should be added and also if the key is added to the edge of each problem, wouldn't it be possible to reach the kusa."
384,2020-12-16 20:50:34,Uyğulama gerçekten çok iyi çok beğendim,5,FALSE,r.ayt,ücretsiz olması beni şaşırttı,,I really liked it very well
385,2020-12-14 11:28:43,Yeni indirdim başlamadım ama başlamadan yardımcı oldu bile bu uygulamayı yapanlardan Allah razı olsun çok başarılı bi uygulama şimdiden sınava girecek herkese başarılar dilerim bu uygulamayı kesinlikle indirin,5,FALSE,Alican.06,Harikaaa,,"I just started downloading, but it was helpful even before you start this application."
386,2020-12-16 0:49:57,aylık paket aldım fakat hala almamışım gibi test çözmek istediğimde krediniz yok diyor. satın alma işlemlerine gittiğimde ise zaten abonesiniz diyor.,1,FALSE,iphone6s✨,premium çalışmıyor,,"I bought a monthly package, but I still haven't received the test when I want to solve the test says you don't have a loan. When I go to the purchases, he says you are already subscribers."
387,2020-12-14 11:46:40,Sürekli premium keşfet diyor  nasıl yapılacığını bilmiyorum yardımcı olur musunuz,1,FALSE,bu sene olacak,Kalk,,"Discover the premium constantly, I don't know how to do it, can you help me?"
388,2020-12-13 20:03:12,Pakodemye direk kayıt oldum gmaille ama ücret bilgilendirmesi yapılmadı ücretlimi 19.99 yazıyor,5,FALSE,ebruckrrr,Ücretlimi,,Pakodemye I registered directly gmaille but not fee information is not made wage 19.99
389,2020-12-09 13:51:14,"Bilgi sarmalı, birey,aydın,toprak, kafa dengi gibi yayınları da ekler misiniz ?",5,FALSE,8lmjyu,Kaynak,,"Can you add publications such as information spiral, individual, intellectual, earth, head equivalent?"
390,2020-12-06 13:01:36,"Premium paket vs şeyler almadıkça ücretsiz olması çok güzel , zaten uygulamada çok güzel . İndirmenizi tavsiye ediyorum . Teşekkürler Pacodemy 😊❤️👍🏻",5,FALSE,oyuncu1453,Çok Güzel,,"It is very nice that it is free to be free unless you buy premium package etc., it is very nice in the application. I recommend you to download. Thanks Pacodemy 😊❤️👍🏻"
391,2020-12-07 21:20:56,konu anlatımı da olmalı kütten dikkate alınız,3,FALSE,cakiirk,lütfen,,"It should also be a lecture, take into account the blunt"
392,2020-12-06 16:45:59,Uygulamaya girince ekranı yan döndürebilme özelliği gelsin öyle daha güzel olurr😊,4,FALSE,yks öğrencisi🥺,Lütfennnn,,"When it comes into practice, it would be better to turn the screen side."
393,2020-12-06 10:15:41,Gerçekten süper bir uygulama herkesin kullanmasını şiddetle tavsiye ediyorum. 9/10 o bir puanı nerden kırdım derseniz her dersten deneme olması lazım. O da gelirse tadından yenmez olur,5,FALSE,utkusntrk,Süper,,"I strongly recommend everyone to use it. 9/10 If you say where I broke a score, there should be a trial of every lesson. If he comes, he will be eaten from his taste"
394,2020-12-04 18:34:47,Gerçekten güzel uygulama  tavsiye ederim,5,FALSE,emirhan 417,Tüm ders,,Really nice application I recommend
395,2020-12-03 22:37:41,Elimde telefon boş boş sosyal medyada takılıcağıma bu uygulamada kendimi pekiştiririm daha iyi süper bişey ya bu ikide bulmuşum 🙏🏻,5,FALSE,jdjdjdjdjsşsşaşa,🙏🏻,,"In my hand, I will reinforce myself in this application that I will hang on empty social media."
396,2020-12-03 11:45:38,İpad den acilmiyor ya neden,5,FALSE,ozxxko,Yardim,,Why is it not open from iPad
397,2020-12-01 23:34:35,Eğitimin ticarete dökülmediği çok güzel bir uygulama olmuş.,5,FALSE,dürüstbiyorumcu,HARİKA,,It has been a very good application where education was not poured into trade.
398,2020-11-30 22:34:43,Gerçekten süper bir uygulama. Sadece ücretsiz olsa daha iyi olurmuş.☺️☺️☺️,5,FALSE,Takma ad .d,BAYILDIM⭐️⭐️⭐️,,Really super application. It would be better if it was just free.☺️☺️☺️
399,2020-11-30 14:22:39,"Merhabalar
Abonelik aldım ama sistemde hala gözükmüyor. Yardımcı olabilir misiniz ?",5,FALSE,ourgein,Abonlik Sistemi,,"Hello
I got a subscription, but it still doesn't appear in the system. Can you help me ?"
400,2020-11-26 16:40:40,on numara uygulama her şeyiyle harikulade,5,FALSE,hilal boztekin,10/10,,Number ten application is great with everything
401,2020-11-23 16:48:53,"Uygulama güzel fakat bi kaç eksiği var mesela; testlerde videolu çözümler eksik her sorunun çözümü yok, konu kartlarını çalışırken üzerlerine çizim yapamıyorsunuz,konu zorlukları yanlış yapıldığında  1 seviye düşüyor buda yanlış yaptığımızı anında görüp soruya tekrar dönmek ve aklımzda olan diğer şıkkı işaretleyip doğru çıkınca nasılsa doğru deyip geçmeme sebeb oluyo konu seviyesi tabiki olsun ama bu sayfada gözükmese daha güzel olur yinede elimizin altında pratik güzel bi uygulama severek kullanıyorum☺️",5,FALSE,sdfjlvv,Güzel uygulama,,"The application is nice, but there is a few shortcomings; Video solutions in the tests do not solve every problem missing, you cannot draw on them while working on the subject cards, the subject challenges fall 1 level when it is made wrong, it is possible to see that we do it wrong and return to the question again and mark the other option that is right and say it is the right thing to say that the right thing is. It would be better if it doesn't appear on this page, but I use a practical beautiful application under our hands."
402,2020-11-26 11:25:39,Uygulama çok iyi fakat dilciler için de bi program olsa gerçekten çok ama çok işimize yarar lütfen dilciler içinde konu konu testler hazırlayın bizi unutmayın,4,FALSE,miawyy,YKS-DİL,,"The application is very good, but if it is a program for linguists, it is really very, very very good for us, please prepare the subject tests in linguists."
403,2020-11-22 8:59:53,Harika bir uygulama sürekli test kitabı taşımaktan yorulmuştum çığlığıma yetişti diyebilirim,5,FALSE,flşncsdulvq,Deneme de olmalı,,"A great application is constantly tired of carrying a test book, I can say that it was caught in my scream"
404,2020-11-22 19:24:52,ben şunu fark ettim. bazı sorularda özellikle MEB testlerinde çok hatalı sorular var. bunu bizzat teyit ettim MEB'in sitesinde farklı olan cevaplar bu uygulamada farklı çıkıyor. yani eğer doğruluğundan eminseniz ve yanlış çıkıyorsa uygulama değil siz doğrusunuz. ve premium üye değilseniz sadece 50 soru çözebiliyorsunuz eskiden böyle değildi. bu da bence eksi bir taraf. hatalı soruları düzeltse güzel uygulama. o yüzden üç yıldız.,3,FALSE,bumbejumbogarides58,.,,"I noticed that. Some questions have very incorrect questions, especially in the MoNE tests. I have confirmed this personally on the site of the Ministry of Education in this application is different in this application. So if you're sure of the accuracy and if it's wrong, you're not the application. And if you are not a premium member, you could only solve 50 questions. I think this is a minus side. Good application if correcting the wrong questions. That's why three stars."
405,2020-11-19 8:53:47,Güzel uygulama ama sürekli reklam çıkıyo tüm güzelliğini bozmaya yetiyo çok dikkar dağıtıcı.,5,FALSE,reklam görmekm istemiyorum,Reklaamm,,"Beautiful application, but constantly advertising is coming out is enough to disrupt all its beauty."
406,2020-11-16 11:23:13,Çok güzel bir uygulama. Dgs hazırlık öğrencileri için dgs ye yönelik şeyler eklenirse çok çok sevinirim 🥰,5,FALSE,dgsmağduru,👍🏽👍🏽,,Very nice application. I would appreciate it if things are added to DGS for DGS preparatory students 🥰
407,2020-11-18 22:25:33,"Merhaba. Reklamlardan rahatsız olup uygulamayı tam verimle kullanmak için 1 aylık premium satın aldım. Ancak matematik testlerinde fark ettim ki yalnızca 3D Yayınları’nın çözümleri var. Diğer yayınların çözümleri yok. Reklamlara aldandım, büyük bir hayal kırıklığına uğradım. Bu politikanız pek etik sayılmaz. Eğer böyle bir platformu daha cezbedici hale getirmek istiyorsanız, tüm yayınların videolu çözümlerini de ulaşılabilir kılmanız gerek. Onun dışında orta seviyede bir kullanıcı deneyimi sunuyor uygulama. Arayüz fena sayılmaz. Algoritmasını pek çözemeden beni soğuttuğunuz için teşekkür ederim. Sanıyorum ki tüm çözüm videolu yayınlarla anlaşmanız 2022’yi bulur. O nedenle uygulamayı kullanmaya devam etmeyeceğim. Başarılar.",2,FALSE,Opus Diabolicum,"Soru çözümleri yok, hayal kırıklığına uğradım, tavsiye etmiyorum",,"Hello. I bought a 1 -month premium to use the application with full efficiency. However, I realized in mathematical tests that only 3D Publications have solutions. Other publications have no solutions. I was fooled by ads, I was disappointed. This policy is not very ethical. If you want to make such a platform more attractive, you need to make video solutions of all publications accessible. Apart from that, the application offers a moderate user experience. The interface is not bad. Thank you for cooling me without solving the algorithm. I think all the solution will find your agreement with video broadcasts 2022. Therefore, I will not continue to use the application. Good luck."
408,2020-11-14 13:19:47,Çok işe yarar bi uygulama gerçekten,5,FALSE,Önderleri,Çok faydalı,,Very useful application really
409,2020-11-14 22:57:34,"Uygulama Harika tavsiye ederim ancak şöyle bir sorunum var soru çözerken araya birden reklam girince konsantre olamıyorum lütfen elinizden geldikçe azaltabilirmisiniz.

Bir de deneme eklermisiniz deneme süresi olsun 2 haftada bir süre belli olsun deneme zamanı olunca bildirim gelsin ve sıralama yapalım ilk 3 e hediyeler verirsiniz benim görüşüm bu efsane bir uygulama zaten internetsiz de olmaz çünkü günden güne soru ekleniyor o yüzden internetsiz olmaz.(ellerinize sağlık başarılar dilerim herkese)😘😘😘",4,FALSE,Mehmetpamukcu,Reklam,,"The application is great, but I have a problem like this, but I can't concentrate when the advertisement enters the question while solving the question.

You can also add a trial time to get the trial period for a period of 2 weeks when the trial time comes to the notification and the first 3 e gifts you give my opinion this legendary application is not already without the internet because the question is added to the day. I wish everyone) 😘😘😘"
410,2020-11-13 14:34:43,Her şey mükemmel. Konu kartlarında detaylı bilinmesi gerekmeyen konular yok sürekli sorularda karşımıza çıkanlar üzerinden gidilmiş. Çok güzel çok beğendim,5,FALSE,meryemtt,🤩,,Everything is perfect. There are no issues that do not need to be known on the subject cards. Very good. I liked it so much
411,2020-11-13 12:56:25,Keşke ücretsiz olsaydı 😔,5,FALSE,lekamled,Güzel ama,,I wish it was free 😔
412,2020-11-13 11:06:34,Uygulama güzel fakat denemelerde olmalı evden hazırlananların en büyük eksiği deneme zaten l,5,FALSE,dkfmfkfmd,Deneme eklenmeli,,"The application should be nice but it should be in experiments, the biggest deficiency of those who are prepared from home is already l."
413,2020-11-13 9:26:12,Premium olamayanlar için test sayısını yükseltesiniz keşke 🙏🏻,5,FALSE,seval m,İçerik mükemmel bir şey fakat keşke premium olmadan 10 testten fazla test çözebilsek,,"For those who cannot be premium, you will increase the number of tests 🙏🏻"
414,2020-11-10 21:19:26,Ben şantiyede işçiyim çok bi ayıracak vaktim yok ders çalışmaya böyle bi şey benim için mükemmel oldu çalışmaya başladım bu uygulamayla ALLAH çıkardı bu uygulamayı önüme pakodemy iyi ki varsın ve hep var ol psikolojiyi kazandığımda geri gelicem buraya kesinlikle indirmeniz gereken bi uygulama ❤️👍🏻,5,FALSE,pakodemy nin psikologu,Harikasın pakocum,,"I am a worker at the construction site, I do not have time to separate the course of study such a thing was perfect for me I started to work with this application with this application pakodemy in front of me, you have a good thing and always exist when I win the psychology I come back here"
415,2020-11-10 13:55:04,Süper süper süper,5,FALSE,M88m99,♥️♥️♥️,,Super super super
416,2020-11-09 13:30:32,Boş zamanlarda mükemmel iyi oluyor,5,FALSE,TRT T1,Mükemmel,,Perfectly good in spare time
417,2020-11-07 20:31:34,Gerçekten sorular olsun çekilişler olsun uygulama süper. İnternetsiz kullanabilsek daha iyi olabilir. Denemeler olsa fena olmazdı. Bir de testlerdeki soru sayıları 10 yerine 20 olsa daha iyi olabilirdi.,5,FALSE,sonbordobereli,Süper,,"Really, get questions get lots, the application is super. It could be better if we could use it without internet. It wouldn't be bad if there were trials. In addition, the number of questions in the tests could have been better than 10 instead of 10."
418,2020-11-06 21:24:33,Gerçekten inanılmaz güzel bir tek denemeleri eksik onun haricinde inanılmaz güzel bir uygulama ilerde ücretli olmaz umarım gerçekten efsane,5,FALSE,fluaurora,MÜKEMMEELLL,,"Really an incredibly beautiful single attempts missing an incredibly beautiful application except for it, I hope it will not be paid in the future."
419,2020-11-04 16:24:51,Ah bir de paralı olmasa,5,FALSE,deli etmeyin,Çok güzel bir uygulama,,Oh if it wasn't for a mercenary
