,date,review,rating,isEdited,title,userName,developerResponse,review-en
525,2023-02-21 19:45:23,Uygulama gayet başarılı girişimcilik fikri çok iyi ancak bizim Türk halkından kaynaklı olarak eğitmenlerin %50’si sadece o sorudan alacağı kazanci düşünüyor herhangi bir şekilde sorunun altına yazılan açıklamayı istenen şeyleri okumuyorlar ve ezbere fotoğraf gönderiyorlar kunduz ekibine sesleniyorum lütfen bu tarz insanları bu uygulamadan alın çünkü öğrencilerin zamanlarını çalıyorlar.,5,FALSE,Başarılı,salak herifler,"{'id': 35188615, 'body': ""Merhaba, Kunduz'u en verimli şekilde kullanabilmen adına çok çalışıyoruz.🙏🏻 Yaşadığın sorunları da daha yakından anlayabilmemiz ve gereken desteği sağlayabilmemiz adına bize destek@kunduz.com adresi üzerinden ulaşabilir misin?🌼"", 'modified': '2023-03-03T14:28:34Z'}","The application is very successful in the application of entrepreneurship is very good, but 50 %of the trainers from the Turkish people think only the earnings that they will get from that question in any way they do not read the description of the explanation written under the problem and send photos by heart to the kunduz team please get this kind of application because the students of this application They're stealing their time."
526,2023-02-22 16:24:16,Parayı cekti dün hala aktif diil. Aboneliğimde yok görünüyor tablette. Muhattap bulmaya uğraşıyorum.umarım hemen cözersinin,1,FALSE,Satın aldım aktif olmuyor,kaan2008#,"{'id': 35188564, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞 Sorununu daha iyi anlayabilmemiz ve gereken teknik desteği sağlayabilmemiz için bizimle destek@kunduz.com adresinden iletişime geçerek yaşadığın sorunu daha detaylı olarak açıklayabilir misin? Sana yardımcı olmayı çok isteriz.🙏', 'modified': '2023-03-03T14:26:12Z'}","It would take the money yesterday, it was still active. It doesn't seem to be in my subscription on the tablet. I'm trying to find an interlocutor."
527,2023-02-18 21:29:02,Ben hocalardan çok memnunum. Detaylı ve açık anlatıyorlar. O yüzden herkese öneriyorum.,5,TRUE,Güzel iletişim!,Kral Egemennn,"{'id': 34126854, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-01-06T08:47:44Z'}",I am very pleased with the teachers. They explain in detail and clearly. That's why I recommend it to everyone.
528,2023-02-19 10:53:13,Sosyal medya da her tarafta reklamlarını görüyordum Uygulamadan gayet memnunum şuana kadar bir kez yanlış soru çözümü  yollandı ama sonra geri dönüş üzerine düzelttiler bence kunduzun tek eksiği koç hocalar sınırsız pakete koç hocalar dahil edilmeli Ayrıca her konunun konu anlatımı da mevcut (bu sıralar yanlış soru gönderimi çok oluyor),4,TRUE,İndirim anlarında sınırsız paket gerçekten çok avantajlı,saide1506,"{'id': 32937283, 'body': 'Merhaba, önerin için çok teşekkürler.👼 Aklına gelen başka fikirler de olursa bizimle her zaman Destek üzerinden iletişime geçerek iletebilirsin, şimdiden teşekkürler.🌺', 'modified': '2022-11-02T17:30:41Z'}","I was very pleased to see the ads on social media on all sides, so far, the wrong question solution was sent once so far, but then I think the only shortcoming of kunduz is the coach teachers should be included in the unlimited package coach teachers should also be included in the lecture of each subject (these sequences are wrong to send the wrong question very much. is happening)"
529,2023-02-17 8:56:09,hızlı ve faydalı soru çözüm,5,FALSE,yks,chnsrks,"{'id': 34968171, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-02-20T11:07:21Z'}",Quick and useful question solution
530,2023-02-15 9:38:52,gerçekten çok yarayışlı bir uygulama hepinize tavsiye ederim bir çok kişi kötü demiş ama aksine çok iyi bir uygulama anlamadığım soruları hemen sorup öğreniyorum hepinize tavsiye ederim bir lgs öğrencisi olarak çok yarayışlı bir uygulama olmuş almanızı tavsiye ederim 🤩🤩💓💓,5,FALSE,Çok memmunum 🤩🤩,sevil durmaz,"{'id': 34968224, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-02-20T11:08:49Z'}","I would recommend a very good application to all of you, a lot of people said bad, but on the contrary, I ask you and learn the questions I do not understand a very good application, I recommend you to all of you as a LGS student."
531,2023-02-15 16:01:01,Yeter artık.1 sorumu çözdürmek için ard arda 5 kere sormak zorunda kalıyorum.550₺'ye 5 aylık sınırsız paket satın aldım ama sorularım cevaplandırılmıyor.Yanlış farklı soruların cevapları gönderiliyor ısrarla.Bunu yapan sayısı hiç az değil.10 sorumdan 5-6 tanesi hep yanlış cevaplandırılıyor.Aynı soruyu defalarca kez sormak zorunda kalıyorum doğru cevaba ulaşmak için.ARTIK YETER!! DENETLEYİN UYGULAMANIZDAKİ ÖĞRETMEN ADI ALTINDAKİ SAHTEKARLARI!!,1,FALSE,FARKLI SORU CEVAPLARI GÖNDERİLİYOR,Ahusbndm,"{'id': 34968197, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2023-02-20T11:07:59Z'}",I have to ask 5 times in a row to solve my question. I have to ask the same question many times to reach the right answer. Control the fraudsters under the name of the teacher in your application !!
532,2023-02-07 10:35:31,Çok memnunum çok teşekkür ederim,5,FALSE,Kunduz,sglm6670,"{'id': 34968340, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-02-20T11:12:25Z'}","I am very satisfied, thank you very much"
533,2023-02-09 19:19:49,Günde 1 soru hakkım bile yok ben yapamadığım sorulara buraya sormak istiyorum soramıyorum istediğim kadar soru sorabilmek için anca para vermen gerekiyor ne saçma soru soramazsam neden var,1,FALSE,Soru soramıyorum,kskskdjdlslskaksjsks,"{'id': 34968313, 'body': ""Merhaba, siz değerli öğrencilerimizin sorularını yanıtlamak adına 20,000'den fazla eğitmenimiz çalışıyor. Eğitmenlerimizin emeklerini karşılıksız bırakmamak için farklı ücretlerde paketlerimiz bulunuyor.😇 Paketlerle ilgili detaylı bilgi almak istersen bizimle Destek üzerinden iletişime geçebilirsin.🎈"", 'modified': '2023-02-20T11:11:50Z'}",I don't even have the right to 1 question a day.
534,2023-02-08 10:15:54,"kullanışlı bir uygulama, bu tarz uygulamalar arasındaki en ideali",4,FALSE,BEĞENDİM,Monifoni,"{'id': 34968333, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-02-20T11:12:12Z'}",A useful application is the ideal among such applications
535,2023-02-04 19:01:24,Çok eğitici detaylı anlatım var çok beğendim. Tebrikler,5,FALSE,Mükemmel,taha buyukavcı,"{'id': 34968361, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-02-20T11:13:09Z'}",There are many educational detailed narratives. Congratulations
536,2023-02-04 9:20:56,Anlayamadım soruları yanıt veriyor anlatarak ve ücretsiz.😊,5,FALSE,Gayet başarılı,sarpkara,"{'id': 34968393, 'body': 'Merhaba, güzel düşüncelerin için çok teşekkürler.😇 Sana derslerinde destek olabilmek adına elimizden geleni yapıyoruz.🌼', 'modified': '2023-02-20T11:14:13Z'}",I could not understand the questions by answering the questions and free.😊
537,2023-02-04 16:04:06,Son gönderdiğim soruya başka bi sorunun işlemi yazıldı ve hocayla görüşme başlattığımda böyle bi durum olduğunu ve soruyu çözermisiniz diye söyledim onlarda 1 saat sonra tabiki yazıp kaç saat beklememe rağmen cevap vermediler bundan öncede bi kaç sorumu yanlış çözdüler,2,FALSE,Hatalı cevaplar,mwxnmk,"{'id': 34968381, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2023-02-20T11:13:50Z'}","The last question I sent was written another question and when I started a meeting with the teacher, I said that there was such a situation and I could solve the question, but they did not answer how many hours after 1 hour after 1 hour."
538,2023-02-02 10:49:34,Çok yararlı buluyorum ancak ipad e uyumlu olmadığından yatay rahatça kullanamıyorum lütfen ifadede uyumlu bir sürüm getirirmişsiniz,2,FALSE,Lütfen iPad’e getirin,MustafaEmr,"{'id': 34968458, 'body': 'Merhabalar, güzel yorumun için çok teşekkür ederiz fakat maalesef bahsettiğin özelliği getirmemiz pek mümkün görünmüyor. Ekibimize talebini iletiyor olacağım.', 'modified': '2023-02-20T11:15:57Z'}","I find it very useful, but I cannot use horizontally because it is not compatible with iPad, please bring a compatible version in the expression"
539,2023-02-02 13:06:36,"Son zamanlarda çok kötü. Cevaplar 2-3 günde geliyor, hatta bazen hiç gelmiyor.?Aynı soruyu 2 kere gönderince 2 farklı cevap geliyor, hangisi doğru bilemiyorsunuz. Hiç tavsiye etmiyorum. Edit: üzgünüz, bizimle iletişime geç diyorsunuz. Zaten bin kere sizinle iletişime geçtim. Özür dilemekten başka bir şey yapmıyorsunjz ki!!!",1,FALSE,Yanıt gönderilmiyor!!,Cocuka,"{'id': 34968430, 'body': ""Değerli öğrencimiz, yaşadığın sorunu daha yakından anlayarak sana yardımcı olabilmeyi çok isteriz. Bahsettiğin soruları ve Kunduz'a kayıtlı telefon numaranı bize destek@kunduz.com adresi üzerinden iletebilir misin? Dönüşünü bekliyor olacağız.🙏🏻"", 'modified': '2023-02-20T11:15:07Z'}","It's so bad lately. The answers come in 2-3 days, sometimes it doesn't even come. I do not recommend it at all. Edit: Sorry, you say contact us. I've already contacted you a thousand times. You don't do anything but apologizing!"
540,2023-01-26 19:39:21,"Gayet iyi, hızlı bir şekilde doğru çözümle cevap veriyolar.",5,FALSE,Gayet iyi,calıkson,"{'id': 34658306, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-02-03T11:36:38Z'}","They respond with the right solution quickly, quickly."
541,2023-02-01 19:23:11,Matematik gibi soruları güzel çözüyor fakat sosyolojide eklenmeli Şimdi o etikete felsefe mi bakıyor Tarih mi Onun için sosyoloji diye bir bölüm açılmalı Selamlar.,3,FALSE,Sosyoloji,ydsdestroyer,"{'id': 34658260, 'body': 'Merhabalar, üniversite dersleri için bir süreliğine alt yapı çalışmamıza başladık. Sizlere daha iyi hizmet verebilmek adına attığımız bu yolda önerilerini değerlendireceğimizden emin olabilirsin. Çok teşekkürler.', 'modified': '2023-02-03T11:34:16Z'}","It solves questions such as mathematics well, but it should be added in sociology and now it looks at that label philosophy or history or a section called sociology should be opened."
542,2023-02-01 18:58:47,abonelik talep etmememe rağmen hesabımdan 600 tlye yakın para çekimi yapıldı. bu sorunun düzeltilmesini ve para iadesi yapılmasını istiyorum,1,FALSE,PARA ÇEKİLDİ,dsnmz,"{'id': 34658270, 'body': 'Merhabalar, sorunun çözümü için destek@kunduz.com adresinden bizimle iletişime geçebilir misin? En kısa sürede dönüş yapacağız.', 'modified': '2023-02-03T11:34:58Z'}","Although I did not request a subscription, close to 600 TL from my account was made. I want this problem to be corrected and a refund."
543,2023-02-01 14:39:35,Ücretsiz denemeyi kullandım attığım sorunun alakası olmayan bir çözümü aldım bir de utanmadan altına o kadar şey yazdım beğenirsin herhalde diye bir küstahça not bırakılmış illa para mı vermemiz gerekiyor eğitim almak için rezalet resmen!,1,FALSE,parayı veren düdüğü çalar..,iidlsu,"{'id': 34658280, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2023-02-03T11:35:30Z'}",I used a free testament I got a solution that has nothing to do with a solution that I wrote so much without shame I liked so much that you like to give a arrogant note that we need to give money to get the disgrace officially to get education!
544,2023-02-01 12:16:03,Attığım sorunun çok benzeri bir sorunun yanıtını atıyorlar ama benim sorum olmuyor. Yeterli açıklamada bulunmuyorlar. Sorunun daha kısa çözüm yolları varken daha uzun yolları tercih ediyorlar.,1,TRUE,Farklı soruların yanıtını gönderiyorlar,kdşeğgprşf,"{'id': 33111618, 'body': 'Değerli öğrencimiz, uygulamamızda en çok önem verdiğimiz konu kaliteli çözümleri sizlere ulaştırmaktır. Bu konuda sıkıntı yaşıyor olman bizleri çok üzdü.😞 Sana daha yakından yardımcı olmayı çok isteriz, bizimle destek@kunduz.com adresi üzerinden iletişime geçebilir misin? Şimdiden teşekkürler.🌺', 'modified': '2022-11-11T15:39:28Z'}","They answer a very similar problem of my problem, but I don't have a question. They do not make enough explanations. They prefer longer paths with shorter solutions to the problem."
545,2023-01-31 14:56:28,Çözemediğim sorularda yardımcı oluyor ders çalışırken anlamadığım soruları çözmeme yardımcı oluyor İYİ Kİ VARSIN KUNDUZ,4,FALSE,İyi ki varsın kunduz,banu taşdemir,"{'id': 34658287, 'body': 'Merhaba, bu güzel yorumun için çok teşekkür ediyoruz.👼 Sana derslerinde yardımcı olabilmek bizleri çok mutlu ediyor. 🎈', 'modified': '2023-02-03T11:35:50Z'}",It helps the questions I can't solve helps me to solve the questions I don't understand while studying.
546,2023-01-29 9:50:57,Ödeme yapamıyorum sistem hata veriyor,1,FALSE,Ödeme de sıkıntı,csu93*,"{'id': 34658301, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük.😞 Sorununu daha iyi anlayabilmemiz ve gereken teknik desteği sağlayabilmemiz için bizimle destek@kunduz.com adresinden iletişime geçerek yaşadığın sorunu daha detaylı olarak açıklayabilir misin? Sana yardımcı olmayı çok isteriz.🙏', 'modified': '2023-02-03T11:36:26Z'}",I can't pay the system gives an error
547,2023-01-22 15:38:45,süper ötesi düşünmeden yükleyin,5,FALSE,kunduzlandııkkk ♥️♥️♥️,esfasub,"{'id': 34521213, 'body': 'Merhaba, Kunduz’u beğenmiş olmana çok sevindik.😇 Siz değerli öğrencilerimize derslerinde yardımcı olmak bizler için çok değerli.', 'modified': '2023-01-27T15:45:01Z'}",Upload it without thinking beyond super
